route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,direction_name,bikes_allowed
vilnius_expressbus_4G,507432,A4G-16-1-260901-ba-0720,"Pilaitė",1,A4G-16-1-260901-2721807,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-08-1-260901-ba-0730,"Pilaitė",1,A4G-08-1-260901-2721813,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-17-1-260901-ba-0740,"Pilaitė",1,A4G-17-1-260901-2721811,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-01-1-260901-ba-0750,"Pilaitė",1,A4G-01-1-260901-2721802,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-18-1-260901-ba-0750,"Pilaitė",1,A4G-18-1-260901-2721819,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-10-1-260901-ba-0800,"Pilaitė",1,A4G-10-1-260901-2721803,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-02-1-260901-ba-0810,"Pilaitė",1,A4G-02-1-260901-2721809,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-03-1-260901-ba-0810,"Pilaitė",1,A4G-03-1-260901-2721810,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-04-1-260901-ba-0820,"Pilaitė",1,A4G-04-1-260901-2721808,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-11-1-260901-ba-0830,"Pilaitė",1,A4G-11-1-260901-2721805,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-12-1-260901-ba-0840,"Pilaitė",1,A4G-12-1-260901-2721815,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-13-1-260901-ba-0840,"Pilaitė",1,A4G-13-1-260901-2721806,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-05-1-260901-ba-0850,"Pilaitė",1,A4G-05-1-260901-2721817,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-06-1-260901-ba-0900,"Pilaitė",1,A4G-06-1-260901-2721818,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-19-1-260901-ba-0900,"Pilaitė",1,A4G-19-1-260901-2721820,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-14-1-260901-ba-0910,"Pilaitė",1,A4G-14-1-260901-2721816,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-07-1-260901-ba-0920,"Pilaitė",1,A4G-07-1-260901-2721814,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-20-1-260901-ba-0930,"Pilaitė",1,A4G-20-1-260901-2721821,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-09-1-260901-ba-0930,"Pilaitė",1,A4G-09-1-260901-2721804,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-16-1-260901-ba-0940,"Pilaitė",1,A4G-16-1-260901-2721807,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-08-1-260901-ba-0950,"Pilaitė",1,A4G-08-1-260901-2721813,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-17-1-260901-ba-1000,"Pilaitė",1,A4G-17-1-260901-2721811,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-15-1-260901-ba-1000,"Pilaitė",1,A4G-15-1-260901-2721812,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-18-1-260901-ba-1010,"Pilaitė",1,A4G-18-1-260901-2721819,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-10-1-260901-ba-1020,"Pilaitė",1,A4G-10-1-260901-2721803,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-01-1-260901-ba-1020,"Pilaitė",1,A4G-01-1-260901-2721802,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-11-1-260901-ba-1030,"Pilaitė",1,A4G-11-1-260901-2721805,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-12-1-260901-ba-1040,"Pilaitė",1,A4G-12-1-260901-2721815,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-02-1-260901-ba-1050,"Pilaitė",1,A4G-02-1-260901-2721809,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-03-1-260901-ba-1050,"Pilaitė",1,A4G-03-1-260901-2721810,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-04-1-260901-ba-1100,"Pilaitė",1,A4G-04-1-260901-2721808,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-19-1-260901-ba-1110,"Pilaitė",1,A4G-19-1-260901-2721820,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-13-1-260901-ba-1120,"Pilaitė",1,A4G-13-1-260901-2721806,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-05-1-260901-ba-1130,"Pilaitė",1,A4G-05-1-260901-2721817,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-20-1-260901-ba-1130,"Pilaitė",1,A4G-20-1-260901-2721821,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-06-1-260901-ba-1140,"Pilaitė",1,A4G-06-1-260901-2721818,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-14-1-260901-ba-1150,"Pilaitė",1,A4G-14-1-260901-2721816,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-15-1-260901-ba-1200,"Pilaitė",1,A4G-15-1-260901-2721812,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-16-1-260901-ba-1210,"Pilaitė",1,A4G-16-1-260901-2721807,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-01-1-260901-ba-1220,"Pilaitė",1,A4G-01-1-260901-2721802,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-17-1-260901-ba-1230,"Pilaitė",1,A4G-17-1-260901-2721811,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-02-1-260901-ba-1240,"Pilaitė",1,A4G-02-1-260901-2721809,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-03-1-260901-ba-1250,"Pilaitė",1,A4G-03-1-260901-2721810,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-04-1-260901-ba-1300,"Pilaitė",1,A4G-04-1-260901-2721808,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-13-1-260901-ba-1310,"Pilaitė",1,A4G-13-1-260901-2721806,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-05-1-260901-ba-1320,"Pilaitė",1,A4G-05-1-260901-2721817,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-06-1-260901-ba-1330,"Pilaitė",1,A4G-06-1-260901-2721818,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-14-1-260901-ba-1350,"Pilaitė",1,A4G-14-1-260901-2721816,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-15-1-260901-ba-1400,"Pilaitė",1,A4G-15-1-260901-2721812,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-16-1-260901-ba-1410,"Pilaitė",1,A4G-16-1-260901-2721807,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-01-1-260901-ba-1420,"Pilaitė",1,A4G-01-1-260901-2721802,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-17-1-260901-ba-1430,"Pilaitė",1,A4G-17-1-260901-2721811,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-02-1-260901-ba-1440,"Pilaitė",1,A4G-02-1-260901-2721809,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-03-1-260901-ba-1450,"Pilaitė",1,A4G-03-1-260901-2721810,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-04-1-260901-ba-1500,"Pilaitė",1,A4G-04-1-260901-2721808,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-13-1-260901-ba-1510,"Pilaitė",1,A4G-13-1-260901-2721806,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-05-1-260901-ba-1520,"Pilaitė",1,A4G-05-1-260901-2721817,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-06-1-260901-ba-1540,"Pilaitė",1,A4G-06-1-260901-2721818,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-14-1-260901-ba-1540,"Pilaitė",1,A4G-14-1-260901-2721816,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-07-1-260901-ba-1550,"Pilaitė",1,A4G-07-1-260901-2721814,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-15-1-260901-ba-1600,"Pilaitė",1,A4G-15-1-260901-2721812,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-08-1-260901-ba-1610,"Pilaitė",1,A4G-08-1-260901-2721813,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-16-1-260901-ba-1620,"Pilaitė",1,A4G-16-1-260901-2721807,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-01-1-260901-ba-1620,"Pilaitė",1,A4G-01-1-260901-2721802,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-09-1-260901-ba-1630,"Pilaitė",1,A4G-09-1-260901-2721804,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-17-1-260901-ba-1640,"Pilaitė",1,A4G-17-1-260901-2721811,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-10-1-260901-ba-1640,"Pilaitė",1,A4G-10-1-260901-2721803,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-02-1-260901-ba-1650,"Pilaitė",1,A4G-02-1-260901-2721809,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-11-1-260901-ba-1700,"Pilaitė",1,A4G-11-1-260901-2721805,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-03-1-260901-ba-1700,"Pilaitė",1,A4G-03-1-260901-2721810,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-18-1-260901-ba-1710,"Pilaitė",1,A4G-18-1-260901-2721819,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-04-1-260901-ba-1720,"Pilaitė",1,A4G-04-1-260901-2721808,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-13-1-260901-ba-1720,"Pilaitė",1,A4G-13-1-260901-2721806,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-12-1-260901-ba-1730,"Pilaitė",1,A4G-12-1-260901-2721815,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-19-1-260901-ba-1730,"Pilaitė",1,A4G-19-1-260901-2721820,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-05-1-260901-ba-1740,"Pilaitė",1,A4G-05-1-260901-2721817,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-06-1-260901-ba-1750,"Pilaitė",1,A4G-06-1-260901-2721818,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-14-1-260901-ba-1750,"Pilaitė",1,A4G-14-1-260901-2721816,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-07-1-260901-ba-1800,"Pilaitė",1,A4G-07-1-260901-2721814,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-15-1-260901-ba-1800,"Pilaitė",1,A4G-15-1-260901-2721812,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-08-1-260901-ba-1810,"Pilaitė",1,A4G-08-1-260901-2721813,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-20-1-260901-ba-1820,"Pilaitė",1,A4G-20-1-260901-2721821,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-16-1-260901-ba-1820,"Pilaitė",1,A4G-16-1-260901-2721807,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-01-1-260901-ba-1830,"Pilaitė",1,A4G-01-1-260901-2721802,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-09-1-260901-ba-1840,"Pilaitė",1,A4G-09-1-260901-2721804,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-17-1-260901-ba-1850,"Pilaitė",1,A4G-17-1-260901-2721811,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-10-1-260901-ba-1850,"Pilaitė",1,A4G-10-1-260901-2721803,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-11-1-260901-ba-1900,"Pilaitė",1,A4G-11-1-260901-2721805,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-02-1-260901-ba-1910,"Pilaitė",1,A4G-02-1-260901-2721809,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-03-1-260901-ba-1910,"Pilaitė",1,A4G-03-1-260901-2721810,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-04-1-260901-ba-1920,"Pilaitė",1,A4G-04-1-260901-2721808,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-18-1-260901-ba-1930,"Pilaitė",1,A4G-18-1-260901-2721819,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-12-1-260901-ba-1940,"Pilaitė",1,A4G-12-1-260901-2721815,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-05-1-260901-ba-1940,"Pilaitė",1,A4G-05-1-260901-2721817,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-19-1-260901-ba-1950,"Pilaitė",1,A4G-19-1-260901-2721820,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-06-1-260901-ba-2000,"Pilaitė",1,A4G-06-1-260901-2721818,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-13-1-260901-ba-2010,"Pilaitė",1,A4G-13-1-260901-2721806,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-20-1-260901-ba-2020,"Pilaitė",1,A4G-20-1-260901-2721821,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-14-1-260901-ba-2030,"Pilaitė",1,A4G-14-1-260901-2721816,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-15-1-260901-ba-2040,"Pilaitė",1,A4G-15-1-260901-2721812,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-16-1-260901-ba-2050,"Pilaitė",1,A4G-16-1-260901-2721807,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-01-1-260901-ba-2100,"Pilaitė",1,A4G-01-1-260901-2721802,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-17-1-260901-ba-2120,"Pilaitė",1,A4G-17-1-260901-2721811,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-02-1-260901-ba-2130,"Pilaitė",1,A4G-02-1-260901-2721809,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-03-1-260901-ba-2140,"Pilaitė",1,A4G-03-1-260901-2721810,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-04-1-260901-ba-2150,"Pilaitė",1,A4G-04-1-260901-2721808,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-13-1-260901-ba-2200,"Pilaitė",1,A4G-13-1-260901-2721806,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-05-1-260901-ba-2210,"Pilaitė",1,A4G-05-1-260901-2721817,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-06-1-260901-ba-2220,"Pilaitė",1,A4G-06-1-260901-2721818,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-14-1-260901-ba-2230,"Pilaitė",1,A4G-14-1-260901-2721816,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-15-1-260901-ba-2240,"Pilaitė",1,A4G-15-1-260901-2721812,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-16-1-260901-ba-2250,"Pilaitė",1,A4G-16-1-260901-2721807,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-01-1-260901-ba-2300,"Pilaitė",1,A4G-01-1-260901-2721802,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-17-1-260901-ba-2310,"Pilaitė",1,A4G-17-1-260901-2721811,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-02-1-260901-ba-2320,"Pilaitė",1,A4G-02-1-260901-2721809,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-03-1-260901-ba-2330,"Pilaitė",1,A4G-03-1-260901-2721810,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507432,A4G-04-1-260901-ba-2340,"Pilaitė",1,A4G-04-1-260901-2721808,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-05-6-260901-ba-0530,"Pilaitė",1,A4G-05-6-260901-2721824,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-06-6-260901-ba-0540,"Pilaitė",1,A4G-06-6-260901-2721829,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-01-6-260901-ba-0600,"Pilaitė",1,A4G-01-6-260901-2721823,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-07-6-260901-ba-0610,"Pilaitė",1,A4G-07-6-260901-2721830,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-02-6-260901-ba-0620,"Pilaitė",1,A4G-02-6-260901-2721825,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-03-6-260901-ba-0630,"Pilaitė",1,A4G-03-6-260901-2721827,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-04-6-260901-ba-0650,"Pilaitė",1,A4G-04-6-260901-2721828,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-05-6-260901-ba-0700,"Pilaitė",1,A4G-05-6-260901-2721824,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-06-6-260901-ba-0710,"Pilaitė",1,A4G-06-6-260901-2721829,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-01-6-260901-ba-0730,"Pilaitė",1,A4G-01-6-260901-2721823,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-07-6-260901-ba-0740,"Pilaitė",1,A4G-07-6-260901-2721830,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-02-6-260901-ba-0800,"Pilaitė",1,A4G-02-6-260901-2721825,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-03-6-260901-ba-0810,"Pilaitė",1,A4G-03-6-260901-2721827,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
vilnius_expressbus_4G,507433,A4G-04-6-260901-ba-0820,"Pilaitė",1,A4G-04-6-260901-2721828,vilnius_expressbus_4G_b-a,1,"Saulėtekis–Konstitucijos pr.–Pilaitė",0
